tick,simulation_time_s,w_pressed,a_pressed,d_pressed,shift_pressed,r_pressed,throttle,steer,brake,speed_mps,speed_kmh,speed_mph,heading_rad,heading_deg,location_x,location_y,location_z
8703,435.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8704,435.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8705,435.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8706,435.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8707,435.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8708,435.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8709,435.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8710,435.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8711,435.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8712,435.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8713,435.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8714,435.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8715,435.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8716,435.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8717,435.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8718,435.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8719,435.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8720,436.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8721,436.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8722,436.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8723,436.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8724,436.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8725,436.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8726,436.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8727,436.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8728,436.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8729,436.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8730,436.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8731,436.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8732,436.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8733,436.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8734,436.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8735,436.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8736,436.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8737,436.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8738,436.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8739,436.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8740,437.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8741,437.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8742,437.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8743,437.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8744,437.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8745,437.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8746,437.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8747,437.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8748,437.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8749,437.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8750,437.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8751,437.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8752,437.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8753,437.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8754,437.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8755,437.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8756,437.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8757,437.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8758,437.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8759,437.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8760,438.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8761,438.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8762,438.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8763,438.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8764,438.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8765,438.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8766,438.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8767,438.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8768,438.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8769,438.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8770,438.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8771,438.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8772,438.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8773,438.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8774,438.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8775,438.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8776,438.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8777,438.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8778,438.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8779,438.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8780,439.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8781,439.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8782,439.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8783,439.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8784,439.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8785,439.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8786,439.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8787,439.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8788,439.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8789,439.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8790,439.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8791,439.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8792,439.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8793,439.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8794,439.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8795,439.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8796,439.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8797,439.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8798,439.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8799,439.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8800,440.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8801,440.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8802,440.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8803,440.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8804,440.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8805,440.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8806,440.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8807,440.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8808,440.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8809,440.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8810,440.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8811,440.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8812,440.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8813,440.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8814,440.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8815,440.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8816,440.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8817,440.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8818,440.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8819,440.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8820,441.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8821,441.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8822,441.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8823,441.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8824,441.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8825,441.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8826,441.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8827,441.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8828,441.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8829,441.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8830,441.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8831,441.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8832,441.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8833,441.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8834,441.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8835,441.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8836,441.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8837,441.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8838,441.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8839,441.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8840,442.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8841,442.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8842,442.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8843,442.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8844,442.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8845,442.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8846,442.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8847,442.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8848,442.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8849,442.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8850,442.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8851,442.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8852,442.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8853,442.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8854,442.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8855,442.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8856,442.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8857,442.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8858,442.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8859,442.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8860,443.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8861,443.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8862,443.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8863,443.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8864,443.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8865,443.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8866,443.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8867,443.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8868,443.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8869,443.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8870,443.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8871,443.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8872,443.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8873,443.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8874,443.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8875,443.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8876,443.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8877,443.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8878,443.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8879,443.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8880,444.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8881,444.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8882,444.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8883,444.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8884,444.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8885,444.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8886,444.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8887,444.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8888,444.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8889,444.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8890,444.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8891,444.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8892,444.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8893,444.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8894,444.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8895,444.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8896,444.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8897,444.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8898,444.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8899,444.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8900,445.000,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8901,445.050,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8902,445.100,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8903,445.150,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8904,445.200,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8905,445.250,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8906,445.300,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8907,445.350,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8908,445.400,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8909,445.450,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8910,445.500,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8911,445.550,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8912,445.600,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8913,445.650,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8914,445.700,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8915,445.750,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8916,445.800,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8917,445.850,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8918,445.900,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
8919,445.950,0,0,0,0,0,0.000,0.0000,0.000,0.000,0.000,0.000,1.919860,110.000,-284.729,394.251,0.002
